sequence_id,time_sec,zone,people_count,density,avg_speed_mps,stagnation_ratio,avg_dwell_time_sec,flow_conflict_ratio,directional_entropy,acceleration_variance,zone_transitions,inflow,outflow,risk_label,risk_class
76,86,EVENT_ATRIUM,86,0.356,1.141,0.17,46.52,0.214,0.525,-0.697,4,4,4,SAFE,0
76,87,EVENT_ATRIUM,79,0.349,1.247,0.112,44.87,0.202,0.521,-0.257,7,4,2,SAFE,0
76,88,FESTIVAL_CORRIDOR,87,0.324,1.164,0.194,49.22,0.176,0.574,-0.349,5,2,7,SAFE,0
76,89,FESTIVAL_CORRIDOR,76,0.312,1.441,0.17,49.02,0.142,0.562,-0.376,1,8,4,SAFE,0
77,0,EVENT_ATRIUM,118,0.443,0.962,0.272,49.79,0.235,0.584,-0.699,2,3,6,SAFE,0
77,1,LIVE_PERFORMANCE_ZONE,144,0.54,1.066,0.262,57.9,0.289,0.526,-0.55,6,11,5,SAFE,0
77,2,FESTIVAL_CORRIDOR,127,0.505,1.017,0.26,56.68,0.206,0.676,-0.225,9,8,8,SAFE,0
77,3,LIVE_PERFORMANCE_ZONE,122,0.471,1.061,0.306,66.37,0.179,0.678,-0.97,3,4,6,SAFE,0
77,4,FESTIVAL_CORRIDOR,97,0.362,1.258,0.273,48.34,0.113,0.556,-0.144,3,6,6,SAFE,0
77,5,EVENT_ATRIUM,128,0.492,1.028,0.276,74.73,0.204,0.537,-0.18,7,4,3,SAFE,0
77,6,MALL_CONCERT_STAGE,118,0.448,1.085,0.258,51.31,0.238,0.565,-0.569,3,7,7,SAFE,0
77,7,EVENT_ATRIUM,103,0.41,1.102,0.17,58.75,0.2,0.608,-0.801,5,6,3,SAFE,0
77,8,LIVE_PERFORMANCE_ZONE,107,0.468,1.174,0.251,55.65,0.18,0.578,0.328,3,8,9,SAFE,0
77,9,MALL_CONCERT_STAGE,125,0.494,1.173,0.313,68.34,0.197,0.528,-0.261,3,4,6,SAFE,0
77,10,FESTIVAL_CORRIDOR,126,0.505,1.162,0.229,50.25,0.247,0.606,-0.908,6,9,3,SAFE,0
77,11,MALL_CONCERT_STAGE,113,0.363,1.221,0.186,42.39,0.142,0.564,-0.306,3,2,7,SAFE,0
77,12,EVENT_ATRIUM,98,0.359,1.319,0.125,42.41,0.192,0.531,-0.424,7,5,3,SAFE,0
77,13,LIVE_PERFORMANCE_ZONE,109,0.421,0.999,0.293,72.15,0.267,0.469,-0.858,3,4,3,SAFE,0
77,14,LIVE_PERFORMANCE_ZONE,114,0.476,0.947,0.355,48.6,0.311,0.615,-0.322,7,7,9,SAFE,0
77,15,MALL_CONCERT_STAGE,112,0.461,1.036,0.18,58.72,0.245,0.571,-0.192,5,5,6,SAFE,0
77,16,LIVE_PERFORMANCE_ZONE,124,0.527,0.981,0.307,69.12,0.226,0.634,-0.586,7,12,6,SAFE,0
77,17,EVENT_ATRIUM,86,0.268,1.258,0.186,42.62,0.096,0.594,0.071,8,6,3,SAFE,0
77,18,EVENT_ATRIUM,100,0.386,1.243,0.141,49.06,0.213,0.561,-0.967,3,8,3,SAFE,0
77,19,MALL_CONCERT_STAGE,108,0.392,1.173,0.283,55.96,0.127,0.571,-0.821,1,1,5,SAFE,0
77,20,FESTIVAL_CORRIDOR,99,0.386,1.15,0.257,60.02,0.199,0.597,-0.844,4,5,8,SAFE,0
77,21,FESTIVAL_CORRIDOR,122,0.513,1.06,0.333,66.3,0.263,0.527,-0.34,8,3,5,SAFE,0
77,22,MALL_CONCERT_STAGE,129,0.502,0.96,0.243,56.25,0.177,0.669,-0.639,7,6,7,SAFE,0
77,23,EVENT_ATRIUM,134,0.469,1.067,0.164,61.67,0.236,0.632,-0.449,6,8,3,SAFE,0
77,24,FESTIVAL_CORRIDOR,106,0.39,1.282,0.24,46.62,0.223,0.629,-1.08,4,6,3,SAFE,0
77,25,EVENT_ATRIUM,127,0.497,0.907,0.242,59.98,0.16,0.643,-1.261,7,7,8,SAFE,0
77,26,FESTIVAL_CORRIDOR,109,0.431,1.18,0.333,60.77,0.194,0.592,-0.924,5,4,5,SAFE,0
77,27,FESTIVAL_CORRIDOR,145,0.549,0.954,0.292,57.57,0.173,0.555,-0.04,2,3,7,SAFE,0
77,28,LIVE_PERFORMANCE_ZONE,122,0.478,1.048,0.255,61.23,0.268,0.574,-0.711,11,8,7,SAFE,0
77,29,EVENT_ATRIUM,153,0.611,0.832,0.379,65.45,0.293,0.604,-0.662,4,10,3,SAFE,0
77,30,EVENT_ATRIUM,125,0.463,1.322,0.317,64.05,0.213,0.6,-0.926,3,3,6,SAFE,0
77,31,MALL_CONCERT_STAGE,143,0.54,0.986,0.332,71.65,0.188,0.645,-0.51,5,8,5,SAFE,0
77,32,MALL_CONCERT_STAGE,157,0.576,0.799,0.265,71.67,0.254,0.663,-0.223,3,5,8,SAFE,0
77,33,EVENT_ATRIUM,126,0.491,1.089,0.267,52.23,0.205,0.579,-0.89,5,10,6,SAFE,0
77,34,EVENT_ATRIUM,137,0.529,1.071,0.311,48.68,0.235,0.625,-1.034,5,5,4,SAFE,0
77,35,EVENT_ATRIUM,177,0.671,0.813,0.396,63.62,0.413,0.711,-0.416,5,11,12,WARNING,1
77,36,LIVE_PERFORMANCE_ZONE,133,0.501,1.069,0.227,63.88,0.168,0.633,-0.577,8,8,10,SAFE,0
77,37,MALL_CONCERT_STAGE,125,0.502,1.102,0.33,67.08,0.261,0.543,-0.694,2,7,6,SAFE,0
77,38,LIVE_PERFORMANCE_ZONE,130,0.508,0.999,0.297,61.95,0.234,0.676,-1.018,6,6,5,SAFE,0
77,39,MALL_CONCERT_STAGE,149,0.547,1.083,0.343,66.46,0.312,0.723,-0.543,4,13,7,SAFE,0
77,40,FESTIVAL_CORRIDOR,145,0.611,0.91,0.384,73.87,0.238,0.784,-0.576,1,8,5,WARNING,1
77,41,MALL_CONCERT_STAGE,144,0.498,1.155,0.32,69.49,0.294,0.62,-0.745,6,6,3,SAFE,0
77,42,LIVE_PERFORMANCE_ZONE,171,0.666,0.903,0.391,74.87,0.307,0.69,-0.801,6,6,12,WARNING,1
77,43,MALL_CONCERT_STAGE,158,0.636,0.935,0.325,66.22,0.332,0.702,-0.876,7,4,11,WARNING,1
77,44,EVENT_ATRIUM,160,0.599,0.974,0.271,59.42,0.235,0.707,-1.027,10,9,9,SAFE,0
77,45,MALL_CONCERT_STAGE,166,0.729,0.787,0.508,78.35,0.355,0.809,-1.042,5,3,9,WARNING,1
77,46,EVENT_ATRIUM,168,0.63,0.897,0.306,69.33,0.281,0.655,-0.518,4,5,3,SAFE,0
77,47,LIVE_PERFORMANCE_ZONE,180,0.681,0.923,0.354,73.44,0.303,0.703,-0.524,9,8,8,WARNING,1
77,48,LIVE_PERFORMANCE_ZONE,165,0.68,0.965,0.373,70.97,0.249,0.654,-0.629,6,9,6,WARNING,1
77,49,MALL_CONCERT_STAGE,175,0.645,0.843,0.441,73.38,0.269,0.623,-0.795,9,6,14,WARNING,1
77,50,EVENT_ATRIUM,178,0.712,0.76,0.433,70.1,0.284,0.734,-0.517,6,13,6,WARNING,1
77,51,LIVE_PERFORMANCE_ZONE,153,0.614,0.898,0.362,64.5,0.26,0.69,-0.557,5,7,4,SAFE,0
77,52,LIVE_PERFORMANCE_ZONE,176,0.644,0.891,0.331,71.89,0.311,0.679,-0.876,7,12,1,WARNING,1
77,53,LIVE_PERFORMANCE_ZONE,174,0.699,0.828,0.288,60.35,0.315,0.745,-0.225,10,10,10,WARNING,1
77,54,EVENT_ATRIUM,169,0.629,0.864,0.364,68.95,0.312,0.721,-1.331,8,8,11,WARNING,1
77,55,EVENT_ATRIUM,170,0.649,0.893,0.343,78.86,0.342,0.775,-0.606,5,11,12,WARNING,1
77,56,FESTIVAL_CORRIDOR,179,0.641,0.985,0.34,75.16,0.266,0.638,-0.519,6,8,7,WARNING,1
77,57,LIVE_PERFORMANCE_ZONE,177,0.624,0.771,0.352,66.68,0.226,0.745,-0.366,12,8,11,WARNING,1
77,58,MALL_CONCERT_STAGE,174,0.692,0.912,0.275,66.73,0.336,0.795,-0.284,2,8,7,WARNING,1
77,59,LIVE_PERFORMANCE_ZONE,148,0.593,1.017,0.372,71.72,0.223,0.654,-0.613,6,12,7,SAFE,0
77,60,LIVE_PERFORMANCE_ZONE,153,0.579,0.843,0.333,70.81,0.255,0.66,-0.59,7,11,8,SAFE,0
77,61,FESTIVAL_CORRIDOR,126,0.511,1.081,0.295,55.76,0.197,0.668,-1.069,5,7,4,SAFE,0
77,62,LIVE_PERFORMANCE_ZONE,145,0.59,0.933,0.377,60.91,0.304,0.722,-0.39,8,10,7,WARNING,1
77,63,LIVE_PERFORMANCE_ZONE,147,0.603,0.981,0.249,77.94,0.285,0.691,-0.69,6,9,10,SAFE,0
77,64,LIVE_PERFORMANCE_ZONE,151,0.607,0.885,0.308,61.53,0.352,0.692,-1.008,9,8,7,SAFE,0
77,65,MALL_CONCERT_STAGE,123,0.473,1.023,0.324,61.84,0.21,0.523,-0.973,5,5,10,SAFE,0
77,66,MALL_CONCERT_STAGE,136,0.51,1.05,0.27,54.58,0.281,0.612,-0.903,7,7,4,SAFE,0
77,67,FESTIVAL_CORRIDOR,136,0.548,0.996,0.347,63.57,0.221,0.724,-0.434,6,8,10,SAFE,0
77,68,FESTIVAL_CORRIDOR,134,0.49,1.185,0.319,59.79,0.207,0.544,-0.25,7,6,4,SAFE,0
77,69,LIVE_PERFORMANCE_ZONE,118,0.436,1.181,0.307,54.16,0.206,0.599,-0.865,4,6,7,SAFE,0
77,70,MALL_CONCERT_STAGE,107,0.362,1.13,0.221,44.59,0.145,0.497,0.14,2,10,2,SAFE,0
77,71,MALL_CONCERT_STAGE,125,0.506,0.932,0.305,65.93,0.234,0.58,-0.172,3,6,3,SAFE,0
77,72,MALL_CONCERT_STAGE,116,0.465,1.162,0.134,51.14,0.268,0.618,-0.458,6,6,6,SAFE,0
77,73,FESTIVAL_CORRIDOR,133,0.487,1.004,0.325,70.8,0.235,0.607,-0.668,5,7,8,SAFE,0
77,74,MALL_CONCERT_STAGE,117,0.418,1.101,0.199,49.98,0.258,0.468,-0.705,6,6,5,SAFE,0
77,75,FESTIVAL_CORRIDOR,102,0.382,1.178,0.17,45.86,0.196,0.577,-0.331,4,1,5,SAFE,0
77,76,EVENT_ATRIUM,112,0.409,1.198,0.225,47.01,0.196,0.511,-1.15,7,6,7,SAFE,0
77,77,EVENT_ATRIUM,136,0.476,1.283,0.302,48.11,0.206,0.669,-0.226,3,5,7,SAFE,0
77,78,MALL_CONCERT_STAGE,134,0.52,1.08,0.393,60.64,0.26,0.523,-1.058,4,9,8,SAFE,0
77,79,FESTIVAL_CORRIDOR,130,0.513,0.979,0.262,45.41,0.358,0.592,-0.092,6,6,6,SAFE,0
77,80,EVENT_ATRIUM,115,0.43,1.001,0.219,54.16,0.172,0.491,-0.656,11,8,2,SAFE,0
77,81,FESTIVAL_CORRIDOR,117,0.431,1.164,0.329,34.97,0.199,0.601,-0.999,2,7,6,SAFE,0
77,82,FESTIVAL_CORRIDOR,129,0.524,0.97,0.379,50.72,0.261,0.678,-0.546,7,5,7,SAFE,0
77,83,FESTIVAL_CORRIDOR,109,0.403,1.176,0.206,45.61,0.222,0.604,-0.732,2,10,4,SAFE,0
77,84,EVENT_ATRIUM,107,0.418,1.158,0.266,58.69,0.176,0.572,-0.277,3,5,8,SAFE,0
77,85,LIVE_PERFORMANCE_ZONE,101,0.386,1.325,0.272,46.9,0.191,0.545,0.012,5,6,4,SAFE,0
77,86,EVENT_ATRIUM,94,0.348,1.326,0.213,41.05,0.143,0.607,-0.369,7,4,3,SAFE,0
77,87,EVENT_ATRIUM,100,0.416,1.176,0.261,54.7,0.245,0.503,-0.463,4,5,3,SAFE,0
77,88,EVENT_ATRIUM,121,0.457,1.055,0.226,68.1,0.249,0.567,0.001,5,9,7,SAFE,0
77,89,FESTIVAL_CORRIDOR,125,0.468,0.99,0.236,63.5,0.283,0.629,-0.409,3,4,3,SAFE,0
78,0,FESTIVAL_CORRIDOR,143,0.598,0.898,0.31,57.72,0.298,0.637,-1.085,9,5,6,SAFE,0
78,1,EVENT_ATRIUM,186,0.737,0.742,0.435,70.27,0.341,0.769,-0.656,7,5,6,WARNING,1
78,2,MALL_CONCERT_STAGE,146,0.569,0.981,0.272,49.93,0.273,0.654,-0.653,4,7,5,SAFE,0
78,3,LIVE_PERFORMANCE_ZONE,161,0.634,0.882,0.326,65.24,0.286,0.661,-0.571,6,4,8,SAFE,0
78,4,LIVE_PERFORMANCE_ZONE,167,0.665,0.918,0.462,73.53,0.228,0.649,-0.71,4,8,10,WARNING,1
78,5,FESTIVAL_CORRIDOR,147,0.516,1.069,0.352,65.84,0.212,0.687,-0.101,5,4,6,SAFE,0
78,6,MALL_CONCERT_STAGE,159,0.621,1.088,0.335,80.47,0.222,0.657,-0.465,4,8,7,SAFE,0
78,7,LIVE_PERFORMANCE_ZONE,170,0.648,0.909,0.398,77.02,0.282,0.74,-0.924,5,5,9,WARNING,1
78,8,FESTIVAL_CORRIDOR,156,0.612,0.797,0.335,62.51,0.31,0.687,0.195,6,6,4,SAFE,0
78,9,MALL_CONCERT_STAGE,169,0.618,1.023,0.361,78.2,0.24,0.64,-0.52,5,7,11,SAFE,0
78,10,MALL_CONCERT_STAGE,173,0.654,0.958,0.276,70.81,0.256,0.732,-0.349,4,9,6,WARNING,1
78,11,FESTIVAL_CORRIDOR,176,0.688,0.859,0.276,64.24,0.297,0.765,-0.837,6,8,8,WARNING,1
78,12,EVENT_ATRIUM,204,0.782,0.736,0.459,88.23,0.408,0.743,-0.61,5,16,5,WARNING,1
78,13,EVENT_ATRIUM,184,0.728,0.749,0.439,69.82,0.377,0.691,-0.299,3,12,9,WARNING,1
78,14,LIVE_PERFORMANCE_ZONE,171,0.646,1.049,0.311,66.54,0.302,0.685,-1.141,5,9,13,WARNING,1
78,15,FESTIVAL_CORRIDOR,171,0.687,0.976,0.355,61.89,0.259,0.638,-0.443,6,5,11,WARNING,1
78,16,LIVE_PERFORMANCE_ZONE,181,0.713,0.844,0.406,61.38,0.323,0.746,-0.289,6,7,11,WARNING,1
78,17,EVENT_ATRIUM,212,0.769,0.721,0.372,81.34,0.37,0.881,-0.074,4,9,10,WARNING,1
78,18,MALL_CONCERT_STAGE,211,0.78,0.858,0.452,76.68,0.383,0.759,-0.94,6,12,5,WARNING,1
78,19,EVENT_ATRIUM,202,0.778,0.725,0.436,68.06,0.348,0.845,-1.457,6,15,12,WARNING,1
78,20,FESTIVAL_CORRIDOR,183,0.694,0.869,0.474,69.21,0.313,0.745,-0.635,4,8,8,WARNING,1
78,21,FESTIVAL_CORRIDOR,202,0.787,0.825,0.36,73.48,0.473,0.773,-0.9,7,16,16,WARNING,1
78,22,LIVE_PERFORMANCE_ZONE,202,0.764,0.747,0.479,82.46,0.441,0.808,-0.41,7,10,12,WARNING,1
78,23,LIVE_PERFORMANCE_ZONE,216,0.8,0.739,0.535,86.52,0.404,0.795,-1.131,6,10,10,WARNING,1
78,24,EVENT_ATRIUM,182,0.687,0.922,0.367,75.3,0.286,0.745,-0.545,5,2,13,WARNING,1
78,25,EVENT_ATRIUM,212,0.831,0.714,0.438,83.3,0.414,0.809,-0.704,9,11,12,WARNING,1
78,26,EVENT_ATRIUM,192,0.768,0.831,0.361,70.58,0.427,0.735,-0.969,8,12,10,WARNING,1
78,27,MALL_CONCERT_STAGE,189,0.768,0.653,0.412,87.66,0.42,0.784,-0.424,5,13,6,WARNING,1
78,28,MALL_CONCERT_STAGE,212,0.785,0.817,0.413,87.2,0.363,0.744,-0.452,6,14,7,WARNING,1
78,29,FESTIVAL_CORRIDOR,216,0.827,0.707,0.46,91.67,0.347,0.752,-0.407,3,8,13,WARNING,1
78,30,EVENT_ATRIUM,188,0.698,0.992,0.39,71.09,0.331,0.768,-0.428,4,8,6,WARNING,1
78,31,FESTIVAL_CORRIDOR,181,0.682,0.825,0.359,76.82,0.328,0.71,-1.01,4,7,3,WARNING,1
78,32,EVENT_ATRIUM,177,0.629,0.826,0.434,70.94,0.319,0.68,-1.272,1,14,3,WARNING,1
78,33,MALL_CONCERT_STAGE,179,0.688,0.891,0.345,76.38,0.326,0.765,-0.29,6,5,8,WARNING,1
78,34,MALL_CONCERT_STAGE,195,0.76,0.821,0.379,92.89,0.333,0.733,-0.712,4,8,14,WARNING,1
78,35,FESTIVAL_CORRIDOR,168,0.662,0.874,0.275,77.2,0.301,0.669,-0.722,5,6,6,WARNING,1
78,36,MALL_CONCERT_STAGE,182,0.671,1.032,0.44,68.35,0.324,0.742,-0.49,8,9,10,WARNING,1
78,37,EVENT_ATRIUM,179,0.761,0.739,0.482,73.76,0.339,0.752,-0.959,7,7,10,WARNING,1
78,38,EVENT_ATRIUM,149,0.557,1.069,0.357,67.15,0.228,0.624,-0.699,2,8,8,SAFE,0
78,39,MALL_CONCERT_STAGE,173,0.646,0.909,0.279,66.73,0.273,0.663,-0.456,7,12,6,SAFE,0
78,40,FESTIVAL_CORRIDOR,162,0.586,0.81,0.167,68.16,0.248,0.667,-0.646,4,5,7,SAFE,0
78,41,FESTIVAL_CORRIDOR,156,0.619,0.92,0.272,73.32,0.298,0.743,-0.626,2,8,4,WARNING,1
78,42,FESTIVAL_CORRIDOR,157,0.613,0.894,0.33,71.93,0.188,0.694,-1.104,6,8,6,SAFE,0
78,43,LIVE_PERFORMANCE_ZONE,138,0.524,1.071,0.284,51.06,0.257,0.682,-0.518,10,5,7,SAFE,0
78,44,FESTIVAL_CORRIDOR,158,0.635,0.861,0.368,58.99,0.278,0.705,-0.445,4,3,10,WARNING,1
78,45,LIVE_PERFORMANCE_ZONE,159,0.629,1.013,0.326,55.34,0.327,0.749,-1.025,5,10,9,WARNING,1
78,46,EVENT_ATRIUM,130,0.458,1.182,0.209,55.13,0.262,0.524,-0.04,4,5,4,SAFE,0
78,47,FESTIVAL_CORRIDOR,136,0.474,0.985,0.254,47.46,0.173,0.63,-0.591,3,7,3,SAFE,0
78,48,LIVE_PERFORMANCE_ZONE,135,0.476,1.121,0.243,50.61,0.197,0.699,-0.354,2,5,6,SAFE,0
78,49,LIVE_PERFORMANCE_ZONE,147,0.605,1.008,0.415,55.36,0.271,0.626,-0.7,7,12,3,SAFE,0
78,50,FESTIVAL_CORRIDOR,146,0.615,0.992,0.346,61.42,0.358,0.708,-0.905,8,2,5,WARNING,1
78,51,LIVE_PERFORMANCE_ZONE,153,0.594,0.952,0.343,75.98,0.221,0.754,-0.177,2,5,8,SAFE,0
78,52,EVENT_ATRIUM,134,0.516,1.059,0.21,54.79,0.278,0.598,-0.8,5,2,6,SAFE,0
78,53,LIVE_PERFORMANCE_ZONE,145,0.517,1.037,0.335,51.47,0.204,0.546,-0.432,9,7,6,SAFE,0
78,54,LIVE_PERFORMANCE_ZONE,115,0.492,0.988,0.281,70.46,0.254,0.624,-0.702,6,10,9,SAFE,0
78,55,LIVE_PERFORMANCE_ZONE,148,0.562,0.996,0.254,54.45,0.326,0.666,-0.678,2,14,7,SAFE,0
78,56,EVENT_ATRIUM,143,0.521,1.141,0.229,58.98,0.306,0.629,-0.95,4,4,5,SAFE,0
78,57,LIVE_PERFORMANCE_ZONE,159,0.592,0.955,0.343,60.67,0.325,0.736,-1.638,8,10,10,WARNING,1
78,58,FESTIVAL_CORRIDOR,126,0.436,1.146,0.17,46.41,0.091,0.542,-0.724,5,8,7,SAFE,0
78,59,LIVE_PERFORMANCE_ZONE,154,0.584,0.841,0.266,79.16,0.306,0.655,-0.179,9,6,4,SAFE,0
78,60,LIVE_PERFORMANCE_ZONE,149,0.577,0.944,0.362,63.38,0.306,0.625,-0.542,6,10,9,SAFE,0
78,61,LIVE_PERFORMANCE_ZONE,141,0.514,1.055,0.282,63.51,0.221,0.688,-0.722,3,9,10,SAFE,0
78,62,LIVE_PERFORMANCE_ZONE,138,0.541,0.945,0.272,68.23,0.308,0.656,-1.268,5,9,14,SAFE,0
78,63,MALL_CONCERT_STAGE,161,0.629,0.906,0.305,70.44,0.295,0.8,-0.676,2,11,4,WARNING,1
78,64,FESTIVAL_CORRIDOR,118,0.435,1.024,0.211,53.31,0.162,0.552,-0.601,3,3,8,SAFE,0
78,65,EVENT_ATRIUM,152,0.597,1.005,0.322,78.92,0.32,0.646,-1.548,7,8,7,WARNING,1
78,66,EVENT_ATRIUM,150,0.577,0.988,0.349,62.78,0.268,0.731,-0.697,1,4,6,SAFE,0
78,67,LIVE_PERFORMANCE_ZONE,122,0.499,0.981,0.336,62.91,0.298,0.655,-0.392,5,6,7,SAFE,0
78,68,LIVE_PERFORMANCE_ZONE,144,0.551,1.105,0.37,55.48,0.222,0.517,-0.855,7,8,3,SAFE,0
78,69,MALL_CONCERT_STAGE,129,0.537,1.01,0.227,63.04,0.307,0.628,-0.629,3,6,8,SAFE,0
78,70,MALL_CONCERT_STAGE,139,0.503,0.902,0.207,57.87,0.27,0.628,-0.717,8,3,8,SAFE,0
78,71,FESTIVAL_CORRIDOR,112,0.376,1.162,0.209,61.89,0.237,0.58,-0.716,4,1,3,SAFE,0
78,72,MALL_CONCERT_STAGE,136,0.53,1.06,0.21,60.39,0.244,0.679,-0.361,5,9,5,SAFE,0
78,73,LIVE_PERFORMANCE_ZONE,147,0.534,0.895,0.325,62.38,0.209,0.705,-0.772,4,1,6,SAFE,0
78,74,MALL_CONCERT_STAGE,128,0.512,1.038,0.256,59.62,0.274,0.501,-0.734,8,4,4,SAFE,0
78,75,LIVE_PERFORMANCE_ZONE,168,0.689,0.894,0.368,83.05,0.414,0.659,-0.574,4,16,11,WARNING,1
78,76,LIVE_PERFORMANCE_ZONE,132,0.526,1.007,0.195,58.36,0.229,0.711,-0.722,7,4,3,SAFE,0
78,77,FESTIVAL_CORRIDOR,137,0.547,0.996,0.303,58.7,0.217,0.644,-0.516,3,5,6,SAFE,0
78,78,LIVE_PERFORMANCE_ZONE,135,0.53,1.041,0.308,69.7,0.23,0.647,-0.439,7,4,9,SAFE,0
78,79,EVENT_ATRIUM,160,0.631,0.831,0.355,65.82,0.283,0.794,-0.937,3,9,7,WARNING,1
78,80,EVENT_ATRIUM,148,0.557,0.961,0.387,69.12,0.235,0.583,-0.207,4,7,4,SAFE,0
78,81,FESTIVAL_CORRIDOR,125,0.496,1.118,0.36,61.21,0.207,0.568,-0.792,6,5,6,SAFE,0
78,82,FESTIVAL_CORRIDOR,143,0.62,0.776,0.38,66.5,0.3,0.655,-0.311,6,3,10,WARNING,1
78,83,LIVE_PERFORMANCE_ZONE,139,0.531,0.932,0.313,52.8,0.31,0.641,-0.166,4,5,9,SAFE,0
78,84,LIVE_PERFORMANCE_ZONE,168,0.669,0.914,0.396,78.83,0.292,0.666,-1.087,7,4,10,WARNING,1
78,85,EVENT_ATRIUM,153,0.638,0.807,0.246,79.2,0.299,0.689,-0.683,8,8,5,WARNING,1
78,86,FESTIVAL_CORRIDOR,142,0.553,0.992,0.215,54.06,0.269,0.646,0.005,10,6,6,SAFE,0
78,87,MALL_CONCERT_STAGE,128,0.49,1.199,0.249,50.02,0.243,0.618,-0.349,9,6,3,SAFE,0
78,88,LIVE_PERFORMANCE_ZONE,130,0.528,0.933,0.268,49.14,0.246,0.617,-0.977,4,5,6,SAFE,0
78,89,MALL_CONCERT_STAGE,123,0.445,0.962,0.253,47.83,0.152,0.578,0.008,2,11,2,SAFE,0
79,0,FESTIVAL_CORRIDOR,89,0.367,1.187,0.186,34.98,0.159,0.495,-0.417,1,5,4,SAFE,0
79,1,MALL_CONCERT_STAGE,83,0.311,1.235,0.236,36.51,0.105,0.468,-0.552,3,5,5,SAFE,0
79,2,MALL_CONCERT_STAGE,63,0.182,1.52,0.088,27.8,0.086,0.416,-0.906,1,3,2,SAFE,0
79,3,MALL_CONCERT_STAGE,96,0.368,1.113,0.255,46.2,0.096,0.585,-0.916,2,5,3,SAFE,0
79,4,LIVE_PERFORMANCE_ZONE,89,0.362,1.049,0.311,45.61,0.121,0.526,-0.249,7,4,2,SAFE,0
79,5,FESTIVAL_CORRIDOR,81,0.318,1.232,0.205,53.52,0.176,0.472,0.294,5,1,1,SAFE,0
79,6,EVENT_ATRIUM,101,0.392,1.074,0.269,59.91,0.115,0.5,-0.836,11,2,9,SAFE,0
79,7,MALL_CONCERT_STAGE,94,0.354,1.244,0.163,39.49,0.158,0.469,-0.832,3,3,1,SAFE,0
79,8,EVENT_ATRIUM,80,0.332,1.405,0.13,52.53,0.15,0.594,-0.49,10,2,1,SAFE,0
79,9,EVENT_ATRIUM,103,0.38,1.129,0.188,34.13,0.248,0.521,-0.652,9,7,7,SAFE,0
79,10,EVENT_ATRIUM,91,0.329,1.14,0.176,55.24,0.077,0.436,0.077,5,1,2,SAFE,0
79,11,FESTIVAL_CORRIDOR,123,0.474,1.132,0.239,69.96,0.304,0.577,-1.15,6,9,4,SAFE,0
79,12,EVENT_ATRIUM,112,0.438,0.993,0.242,47.99,0.192,0.582,-0.649,9,7,4,SAFE,0
79,13,EVENT_ATRIUM,97,0.359,1.124,0.16,48.55,0.16,0.521,-0.461,4,7,1,SAFE,0
79,14,MALL_CONCERT_STAGE,97,0.354,1.175,0.254,44.55,0.144,0.461,-0.252,3,7,2,SAFE,0
79,15,EVENT_ATRIUM,91,0.31,1.352,0.226,41.33,0.12,0.523,-0.507,4,6,4,SAFE,0
79,16,LIVE_PERFORMANCE_ZONE,102,0.419,1.002,0.23,44.69,0.174,0.643,-0.162,7,6,2,SAFE,0
79,17,EVENT_ATRIUM,104,0.438,1.11,0.349,43.29,0.201,0.602,-0.478,3,7,4,SAFE,0
79,18,EVENT_ATRIUM,96,0.365,1.203,0.146,36.52,0.203,0.483,-0.128,7,5,8,SAFE,0
79,19,LIVE_PERFORMANCE_ZONE,109,0.458,1.213,0.243,60.78,0.215,0.641,-1.4,5,8,7,SAFE,0
79,20,EVENT_ATRIUM,87,0.329,1.347,0.201,38.79,0.18,0.561,-0.398,4,6,9,SAFE,0
79,21,MALL_CONCERT_STAGE,95,0.281,1.274,0.163,36.27,0.148,0.465,-0.512,5,5,9,SAFE,0
79,22,LIVE_PERFORMANCE_ZONE,110,0.446,1.091,0.226,55.02,0.236,0.588,-0.557,4,1,5,SAFE,0
79,23,FESTIVAL_CORRIDOR,119,0.466,1.205,0.279,53.46,0.204,0.654,-0.311,4,8,4,SAFE,0
79,24,EVENT_ATRIUM,96,0.376,1.167,0.26,51.61,0.272,0.596,-0.447,3,4,4,SAFE,0
79,25,EVENT_ATRIUM,107,0.438,1.121,0.307,48.13,0.208,0.532,-0.569,4,10,7,SAFE,0
79,26,MALL_CONCERT_STAGE,109,0.416,1.164,0.21,45,0.229,0.548,-0.263,3,5,5,SAFE,0
79,27,EVENT_ATRIUM,123,0.472,1.289,0.251,65.74,0.185,0.551,-0.398,8,9,6,SAFE,0
79,28,LIVE_PERFORMANCE_ZONE,122,0.446,1.089,0.144,37.27,0.242,0.573,-0.387,10,4,4,SAFE,0
79,29,EVENT_ATRIUM,98,0.359,1.226,0.271,43.47,0.251,0.564,0.068,2,1,1,SAFE,0
79,30,LIVE_PERFORMANCE_ZONE,128,0.456,0.966,0.258,69.98,0.238,0.605,-0.11,4,9,3,SAFE,0
79,31,FESTIVAL_CORRIDOR,132,0.502,1.052,0.305,53.58,0.2,0.579,-0.279,5,6,7,SAFE,0
79,32,FESTIVAL_CORRIDOR,135,0.479,1.099,0.315,50.8,0.217,0.545,-0.372,5,5,5,SAFE,0
79,33,LIVE_PERFORMANCE_ZONE,117,0.45,1.143,0.257,50.87,0.143,0.577,-0.483,6,6,5,SAFE,0
79,34,LIVE_PERFORMANCE_ZONE,128,0.537,1.026,0.258,67.85,0.221,0.743,-0.472,6,11,3,SAFE,0
